"","X.31","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22","X.23","X.24","X.25","X.26","X.27","X.28","X.29","X.30","Class","X1","X1.1","X1.2","X1.3","X1.4","X1.5","X1.6","X1.7","X1.8","X1.9","X1.10","X1.11","X1.12","X1.13","X1.14","X1.15","X1.16","X1.17","X1.18","X1.19","X1.20","X1.21","X1.22","X1.23","X1.24","X1.25","X1.26","X1.27","X1.28","X1.29","X1.30","X1.31","X1.32","X1.33","X1.34","X1.35","X1.36","X1.37","X1.38","X1.39","X1.40","X1.41","X1.42","X1.43","X1.44","X1.45","X1.46","X1.47","X1.48","X1.49"
"544",544,"539","13.411","548.74719","Unknown","[M+Cl]-","adduct linked to 528_[M-H]-","0.4","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","7372.36","190715_Smp_FK180310S77C1-25m_A","548.74719:757838 549.75054:0 550.7539:237156","","13.958","14.241","13.436","13.387","13.411","13.42","13.42","13.451","13.123","13.154","13.412","13.432","13.399","13.693","13.379","13.318","13.235","13.369","13.235","13.363","13.708","13.154","13.094","13.411","13.347","13.457","13.214","13.482","13.079","13.371","13.509","13.188","13.411","13.118","13.123","13.422","13.256","13.43","13.146","13.168","13.411","13.781","13.875","14.062","13.411","13.411","13.921","14.061","13.932","13.411"
"545",545,"540","9.299","551.99377","Unknown","[M-H]-","similar chromatogram in higher mz_557","0.36","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","905.78","190715_Smp_FK180310S77C1-25m_A","551.99377:68380 552.99712:0 554.00048:48716","","9.863","9.82","9.299","9.932","9.27","9.32","9.299","9.279","9.302","9.344","9.308","9.283","9.293","9.835","9.299","9.048","9.229","9.339","9.31","9.272","9.276","9.378","9.306","9.31","9.307","9.358","9.326","9.192","9.325","9.259","9.284","9.321","9.294","9.295","9.283","9.199","9.322","9.279","9.313","9.258","9.299","9.299","9.299","9.299","9.381","9.299","9.299","9.299","9.299","9.299"
"546",546,"541","9.307","552.66077","Unknown","[M-H]-","","0.26","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","842.53","190715_Smp_FK180310S77C1-25m_A","552.66077:63120 553.66412:0 554.66748:0","","9.307","9.307","9.307","8.812","9.306","9.303","9.29","9.249","9.272","9.253","9.298","9.31","9.283","9.307","8.961","9.307","9.214","9.308","9.325","9.288","9.323","9.348","9.321","9.31","9.322","9.374","9.326","9.361","9.31","9.336","9.269","9.29","9.31","9.326","9.314","9.291","9.355","9.328","9.282","9.351","9.307","9.307","9.307","9.307","9.307","9.307","9.307","9.307","9.307","9.307"
"547",547,"542","3.576","562.87329","Unknown","[M-H]-","","0.24","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","8.97","190715_Std_4uMStdsMix1InMatrix_1","562.87329:268436 563.87664:0 564.88:0","","3.487","3.037","2.981","3.538","3.107","3.593","3.587","3.66","3.563","3.552","6.597","3.585","3.547","3.555","3.713","3.535","3.479","3.669","3.001","3.037","3.336","3.588","3.5","3.649","3.677","3.585","3.49","3.639","3.661","3.941","3.473","3.665","3.579","3.647","3.568","5.412","3.535","2.986","3.52","3.58","3.728","3.579","2.977","3.06","3.561","3.548","2.934","2.945","3.552","3.549"
"548",548,"543","9.283","595.49762","Unknown","[M-H]-","ion correlated with 547; ion correlated with 513; ion correlated with 479; ion correlated with 544; ion correlated with 546; ion correlated with 519; ion correlated with 493","0.32","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1337.97","190715_Smp_FK180310S64C1-25m_A","595.49762:164738 596.50097:180857 597.50433:211416","","9.847","9.283","8.948","8.903","9.27","9.277","9.277","9.294","9.302","9.344","9.289","9.294","9.293","9.755","9.068","9.155","9.275","9.308","9.202","9.288","9.23","9.272","9.276","9.278","9.337","9.342","9.296","9.223","9.264","9.352","9.315","9.29","9.31","9.295","9.25","9.306","9.291","9.233","9.267","9.152","9.283","9.283","9.283","9.283","9.486","9.283","9.283","9.283","9.283","9.283"
"549",549,"544","9.283","596.4964","Unknown","[M-H]-","ion correlated with 547; ion correlated with 520; ion correlated with 546; ion correlated with 102; ion correlated with 493; ion correlated with 530; ion correlated with 548","0.36","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2080.38","190715_Smp_FK180310S64C1-DCM_B","596.4964:196439 597.49975:121747 598.50311:117998","","9.908","9.283","8.78","9.055","9.27","9.277","9.299","9.249","9.318","9.329","9.285","9.294","9.293","9.789","9.175","8.987","9.29","9.324","9.294","9.303","9.23","9.272","9.276","9.325","9.337","9.327","9.326","9.33","9.248","9.352","9.33","9.305","9.325","9.31","9.268","9.214","9.355","9.187","9.267","9.29","9.407","9.591","9.283","9.283","9.283","9.283","9.283","9.283","9.283","9.283"
"550",550,"545","13.155","620.8501","Unknown","[M-H]-","ion correlated with 500","0.38","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","8618.87","190715_Poo_TruePooFK180310_DDAneg20","620.85101:614937 621.85436:0 622.85772:209325","52.23569:7286 52.80468:6842 74.43082:6582 87.16338:7343 95.08846:7265 110.98264:7597 114.69406:6622 134.92043:7664 162.81548:7193 163.37105:7481 194.92711:197660 215.86058:7410 227.49805:12495 249.38948:9082 292.89523:102040","13.155","13.155","13.299","13.267","13.151","13.077","13.177","12.971","13.167","13.14","13.139","13.168","13.203","13.847","13.242","13.258","13.235","13.231","13.19","13.162","13.12","13.187","13.094","13.223","13.101","13.197","13.2","13.226","13.097","13.159","13.161","13.141","13.142","13.132","13.2","13.178","13.137","13.065","13.146","13.198","13.155","13.155","13.155","13.155","13.155","13.155","13.155","13.068","13.155","13.155"
"551",551,"546","9.288","622.00085","Unknown","[M-H]-","ion correlated with 547; ion correlated with 513; ion correlated with 479; ion correlated with 544; ion correlated with 543; ion correlated with 520; ion correlated with 519; ion correlated with 493","0.4","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1650.11","190715_Smp_FK180310S80C1-DCM_B","622.00085:159003 623.0042:233785 624.00756:230778","","9.787","9.288","8.657","8.903","9.404","9.285","9.307","9.233","9.287","9.268","9.285","9.283","9.264","9.71","9.068","9.033","9.164","9.372","9.325","9.303","9.245","9.241","9.276","9.294","9.322","9.296","9.387","9.131","9.279","9.306","9.3","9.29","9.278","9.31","9.359","9.275","9.322","9.297","9.267","9.152","9.288","9.288","9.288","9.963","9.288","9.288","9.288","9.639","9.288","9.288"
"552",552,"547","9.263","622.99823","Unknown","[M-H]-","ion correlated with 513; ion correlated with 479; ion correlated with 544; ion correlated with 543; ion correlated with 520; ion correlated with 546","0.38","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2066.54","190715_Smp_FK180310S62C1-25m_B","622.99823:191419 624.00158:239788 625.00494:139720","","9.787","9.133","9.263","8.964","9.252","9.246","9.262","9.279","9.318","9.314","9.263","9.24","9.264","9.74","9.038","9.033","9.32","9.308","9.294","9.288","9.199","9.318","9.276","9.325","9.322","9.249","9.296","9.192","9.248","9.213","9.346","9.182","9.294","9.31","9.25","9.275","9.276","9.202","9.267","9.197","9.263","9.263","9.263","9.263","9.263","9.263","9.263","9.263","9.263","9.263"
"553",553,"548","9.312","623.99622","Unknown","[M-H]-","ion correlated with 544; ion correlated with 520; ion correlated with 516; ion correlated with 445; ion correlated with 102; ion correlated with 530; ion correlated with 501; adduct linked to 560_[M+Cl]-","0.44","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2210.41","190715_Smp_FK180310S62C1-25m_B","623.99622:227085 624.99957:139720 626.00293:104322","","9.923","9.312","8.84","8.888","9.327","9.32","9.307","9.279","9.318","9.344","9.321","9.294","9.264","9.725","9.022","8.987","9.275","9.308","9.202","9.288","9.371","9.287","9.276","9.278","9.353","9.342","9.403","9.345","9.371","9.352","9.33","9.213","9.325","9.31","9.268","9.291","9.306","9.358","9.267","9.167","9.312","9.312","9.312","9.312","9.312","9.312","9.312","9.312","9.312","9.312"
"554",554,"549","13.142","625.79352","Unknown","[M-H]-","","0.4","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","9467.15","190715_Poo_TruePooFK180310_DDAneg35","625.79395:657907 626.7973:205847 627.80066:204262","61.73199:6822 61.81307:6886 63.47552:8446 102.52197:7135 138.85004:7416 178.22939:7609 216.90941:14197 227.48041:12647 227.49255:7680 258.47675:6889 314.86484:135520 344.55609:7252 471.84378:7759 509.41211:7255","13.186","13.038","13.269","13.251","13.133","13.069","13.112","12.986","13.137","13.125","13.13","13.148","13.128","13.602","13.197","13.243","13.235","13.186","13.05","13.057","13.12","13.202","13.168","13.208","13.131","13.289","13.229","13.196","13.097","13.159","13.176","13.171","13.189","13.192","13.185","13.026","13.212","13.097","13.116","13.138","13.142","13.66","12.767","12.86","13.585","13.142","13.162","13.369","12.769","13.052"
"555",555,"550","13.436","625.79407","Unknown","[M-H]-","","0.36","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3892.38","190715_Smp_FK180310S64C1-25m_C","625.79407:657316 626.79742:0 627.80078:229062","","13.958","14.241","13.269","13.251","13.426","13.461","13.428","13.285","13.351","13.483","13.423","13.416","13.39","13.847","13.317","13.243","13.235","13.399","13.235","13.253","13.414","13.321","13.522","13.409","13.237","13.197","13.289","13.196","13.354","13.521","13.557","13.42","13.064","13.527","13.304","13.515","13.423","13.536","13.434","13.35","13.436","13.66","13.89","12.86","13.585","13.808","13.162","13.369","13.676","14.211"
"556",556,"551","13.189","627.79071","Unknown","[M-H]-","","0.28","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3245.16","190715_Smp_FK180310S64C1-DCM_B","627.79071:452863 628.79406:0 629.79742:0","","13.126","13.053","13.042","13.237","13.151","13.195","13.181","13.165","13.199","13.154","13.186","13.188","13.184","13.19","13.349","13.214","13.25","13.186","13.112","13.193","13.073","13.125","13.168","13.193","13.223","13.212","13.214","13.196","13.111","13.207","13.251","13.156","13.282","13.085","13.318","13.118","13.122","13.065","13.16","13.198","13.434","13.194","13.208","13.16","13.221","12.965","13.189","13.189","13.025","13.159"
"557",557,"552","9.307","640.33173","Unknown","[M-H]-","","0.32","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","847.51","190715_Poo_TruePooFK180310_Full1","640.33173:60628 641.33508:17845 642.33844:44165","","9.923","9.307","9.307","9.307","9.291","9.307","9.32","9.249","9.333","9.314","9.317","9.299","9.293","9.789","9.307","9.033","9.26","9.324","9.31","9.288","9.261","9.287","9.306","9.31","9.307","9.311","9.311","9.345","9.325","9.306","9.361","9.305","9.31","9.326","9.329","9.26","9.291","9.358","9.267","9.29","9.307","9.757","9.307","9.307","9.307","9.307","9.307","9.307","9.832","9.307"
"558",558,"553","9.309","640.99963","Unknown","[M-H]-","adduct linked to 562_[M+Cl]-","0.32","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","947.77","190715_Smp_FK180310S77C1-25m_A","640.99963:74841 642.00298:0 643.00634:28456","","9.802","9.309","9.309","9.309","9.327","9.298","9.303","9.249","9.348","9.36","9.305","9.299","9.274","9.309","9.083","9.063","9.275","9.339","9.31","9.288","9.292","9.287","9.352","9.325","9.353","9.296","9.311","9.284","9.31","9.259","9.284","9.321","9.31","9.28","9.298","9.291","9.322","9.374","9.298","9.305","9.309","9.309","9.309","9.309","9.309","9.309","9.309","9.309","9.309","9.216"
"559",559,"554","9.297","641.66357","Unknown","[M-H]-","adduct linked to 563_[M+Cl]-","0.34","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","967.6","190715_Smp_FK180310S64C1-25m_A","641.66357:79600 642.66692:0 643.67028:40505","","9.878","9.297","8.84","9.297","9.323","9.315","9.303","9.249","9.318","9.314","9.292","9.304","9.302","9.297","9.297","9.201","9.197","9.357","9.31","9.288","9.276","9.272","9.291","9.31","9.276","9.358","9.311","9.33","9.295","9.336","9.3","9.367","9.31","9.295","9.283","9.26","9.291","9.233","9.282","9.213","9.297","9.297","9.297","9.297","9.297","9.297","9.297","9.297","9.297","9.297"
"560",560,"555","9.316","642.33044","Unknown","[M-H]-","","0.3","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","947.5","190715_Poo_TruePooFK180310_Full1","642.33044:62634 643.33379:0 644.33715:0","","9.034","9.316","9.316","9.316","9.327","9.298","9.32","9.264","9.333","9.329","9.308","9.31","9.293","9.789","9.068","9.079","9.197","9.324","9.325","9.318","9.339","9.287","9.321","9.341","9.322","9.374","9.326","9.33","9.264","9.275","9.315","9.228","9.294","9.28","9.344","9.199","9.306","9.374","9.298","9.258","9.316","9.316","9.316","9.316","9.316","8.896","9.316","9.316","9.316","9.316"
"561",561,"556","13.262","642.82172","Unknown","[M-H]-","","0.54","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","6169.33","190715_Poo_TruePooFK180310_DDAneg20","642.82043:785426 643.82378:0 644.82714:326074","56.42843:6206 56.44908:6824 58.5417:7666 77.16286:6365 81.98726:6539 128.16846:6919 134.3723:7941 152.9059:7636 158.19875:7643 190.69:7702 211.08389:7818 225.77617:6154 227.49036:15117 227.50267:11634 244.38361:7561 244.92674:6416 282.61627:8241 314.86417:101985 314.88193:10054 383.9606:7471 384.55911:7068 398.21414:7640 412.83215:50197 507.34409:7638 580.16943:8530 598.1076:9381","13.262","14.241","13.376","13.327","13.125","13.09","13.276","13.285","13.152","13.125","13.268","13.249","13.287","13.939","13.212","13.258","13.25","13.263","13.065","13.33","13.258","13.154","13.124","13.146","13.223","13.197","13.289","13.241","13.097","13.174","13.251","13.188","13.234","13.207","13.351","13.103","13.197","13.189","13.131","13.138","13.262","13.262","12.843","13.262","13.262","13.262","12.782","12.871","13.262","13.262"
"562",562,"557","9.295","658.00073","Unknown","[M-H]-","ion correlated with 563","0.32","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","940.79","190715_Smp_FK180310S77C1-25m_A","658.00073:70725 659.00408:0 660.00744:80380","","9.923","9.295","9.295","9.295","9.27","9.315","9.32","9.249","9.287","9.344","9.301","9.304","9.274","9.694","9.099","8.956","9.214","9.278","9.217","9.256","9.261","9.256","9.276","9.31","9.337","9.327","9.25","9.345","9.34","9.229","9.315","9.305","9.263","9.295","9.329","9.291","9.291","9.248","9.282","9.29","9.295","9.295","9.295","9.295","9.295","9.295","9.295","9.295","9.295","9.295"
