882	9.2	505.04846	Unknown	[M+K]+	adduct linked to 880_[M+CH3OH+H]+	0.32	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1656.99	190715_Smp_FK180310S64C1-DCM_B	505.04846:182095 506.05181:0 507.05517:32141		11745	222994	1100484	1228697	190066	243643	300822	1059191	1739444	2211547	160024	260466	306664	11062	1598136	3153074	704849	3087427	2291546	953137	2217342	1673731	839291	1159732	1931103	435424	2908078	3590946	2818116	981864	1263612	2301577	1798472	2721540	2104362	954579	1187999	1766466	1953106	943328	0	0	284248	286593	16510	0	124937	10684	528894	9271	1152936.44958984	1019380.90554156
883	13.483	510.84607	Unknown	[M+H]+		0.46	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2538.26	190715_Smp_FK180310S77C1-25m_A	510.84607:230850 511.84942:37302 512.85278:53619		2483898	3774768	1876706	3452991	197598	251126	150429	799898	2696736	2910433	160202	180982	296006	805992	1750189	1105646	3343463	2579991	610357	180701	142022	1354655	1426556	126049	3158516	755037	1300284	919161	3111146	1188162	2800419	443469	111075	2146402	3290472	985090	865226	1593660	3011302	524626	0	0	689658	1948525	0	0	803643	2141407	2644115	2171897	1385213.70546875	1161728.27485624
884	13.398	511.89526	Unknown	[M+NH4]+	adduct linked to 876_[M+H]+	0.62	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3425.1	190715_Smp_FK180310S77C1-25m_A	511.89526:305910 512.89861:156544 513.90197:190333		2478792	6653668	1210367	4622180	864969	500955	404139	1644993	4102966	3199102	484518	1572712	1009619	3644361	2239690	2862053	5039047	2647032	1887196	1384274	138261	1571163	2257542	112116	1858467	905080	2738478	1482028	6045148	3721917	3754336	379029	97500	1826736	3808181	714910	5478190	3917314	954359	3325982	11707	12836	1799926	4265408	0	0	10130	4093393	1302135	4189022	2184478.55447266	1767047.60023718
885	13.692	513.8941	Unknown	[M+H]+	adduct linked to 890_[M+Na]+; adduct linked to 894_[M+K]+	0.2	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1171.7	190715_Smp_FK180310S77C1-25m_A	513.8941:152632 514.89745:85310 515.90081:0		17565	1729099	487913	273412	81978	193710	88098	133360	1805870	390967	77558	237037	100049	453022	239463	83173	1227071	214189	103820	128920	19135	321665	229941	10744	580178	65122	736540	305887	2926536	275095	947115	66573	23609	341456	309539	80334	93733	595382	20512	1896855	12519	10947	369973	1788982	21695	11629	323711	1771808	549115	1844814	492348.417285156	665948.2891024
886	3.763	518.08502	Unknown	[M+H]+		0.28	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	3524.36	190715_Std_4uMStdsMix2InH2O_2	518.08502:395197 519.08837:45561 520.09173:0		0	4545366	1894657	1106250	7091	4197	3137	51175	9689	23393	2734	5638	9455	28719	0	28349	153470	63922	684622	0	392779	13496	11222	11922	59371	8727	25805	24054	679838	9114	0	0	0	26019	59632	173266	310879	0	38067	12767	0	0	2438802	2614286	5249072	10802281	9148347	5879310	3216806	1882861	1034211.73571777	2314222.9857772
887	3.832	525.08545	Unknown	[M+H]+		0.5	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1293.01	190715_Smp_FK180310S77C1-DCM_C	525.08545:119817 526.0888:0 527.09216:0		919785	26317	0	19809	112610	403327	130831	717660	68715	350889	103022	350111	382666	122927	9542	94964	523168	1057337	391892	490243	1031070	985148	1173102	82324	339287	295350	691884	882637	836632	109722	248838	599900	276567	1171864	574189	727672	720770	631301	961082	601580	0	0	0	0	0	14795	0	24636	0	0	385123.243476562	374703.551425053
888	3.095	533.80005	Unknown	[M+H]+		0.2	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2512.62	190715_Poo_QC-KM1906_F	533.80005:208782 534.8034:33895 535.80676:78958		0	5366799	1681774	4529170	0	0	0	0	0	0	0	3020	0	7394	0	0	0	0	0	790925	0	0	0	0	0	0	9329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257278	2913753	1296431	0	16522	3531237	2528724	1951652	2738507	552450.31734375	1261029.07073515
889	13.197	535.50659	Unknown	[M+H]+		0.58	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2068.84	190715_Smp_FK180310S62C1-DCM_B	535.50659:288731 536.50994:110818 537.5133:26318		788995	0	104414	18176	185945	124686	122430	2276959	1279213	819858	52077	84739	193386	515088	198772	244083	271356	723603	2006626	2279916	5864762	381557	758234	3982353	824331	2288310	680113	473938	817526	1133978	1485298	1960051	2979713	819352	662407	1869519	1528928	2475163	951080	493751	0	0	71473	0	0	0	105529	0	82399	0	899601.740546875	1166373.35929777
890	13.48	535.8949	Unknown	[M+Na]+	adduct linked to 885_[M+H]+	0.34	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1735.59	190715_Smp_FK180310S77C1-25m_A	535.8949:145390 536.89825:49462 537.90161:78860		1156559	2070922	731893	363236	124635	112360	141355	174215	1729908	2692343	106602	409384	109268	688720	327060	1322885	1518534	376962	54786	74974	6201	524821	277450	10704	516028	176464	554950	67260	2072946	1549065	631895	25907	50509	377105	1017687	557608	960004	1739142	1020886	2147958	9727	12308	222659	1248924	0	0	147499	1186703	251401	1312686	659261.982304687	697517.53838685
891	9.298	549.06494	Unknown	[M+NH4]+	ion correlated with 738; ion correlated with 792; adduct linked to 898_[M+Na]+	0.54	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2453.62	190715_Smp_FK180310S80C1-DCM_B	549.06494:218942 550.06829:701485 551.07165:1233548		1865640	556119	629685	1568302	556069	572207	546036	1321626	2525710	2861572	593671	856526	944167	1587898	1663318	4649695	2163618	3587677	2076662	3012644	2187410	3348168	4145033	2526664	4133883	1732044	2596413	2612880	3818684	765278	2194955	1823626	1633383	2105020	4212716	3140086	2434178	2943097	3997776	977234	0	0	83376	126190	0	0	306532	36508	98072	16426	1762689.49253906	1364683.47154642
892	9.312	550.06366	Unknown	[M+H]+		0.76	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	7432.24	190715_Poo_TruePooFK180310_Full3	550.06366:792717 551.06701:1202172 552.07037:2022131		3000196	2217871	6497856	7290034	1390988	1225829	1654910	5191908	10011080	15321948	2576085	3369463	4089857	6073948	6315830	20528642	6730862	17648254	10668654	16485568	5583766	5446672	20026922	11488260	14235047	15173590	14774071	14870330	20628008	4322460	11900292	6416450	6355106	12076435	14038857	5548467	9012976	4358454	10065344	4906604	0	0	1008299	1076278	0	0	1956087	1347359	2014208	1137284	7361148.21125	6043059.25253889
893	9.31	551.06171	Unknown	[M+H]+	ion correlated with 879	0.86	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12338.64	190715_Smp_FK180310S62C1-25m_B	551.06171:1293575 552.06506:1927563 553.06842:1629365		11729889	4687940	9996768	18660902	4279384	3747747	2858087	7856422	16902192	25412354	2596404	3883664	7381067	15821029	12742625	33787888	10873914	29805280	12835171	26176342	36252884	28801284	21559972	20131442	13099952	21306608	44854408	24565038	18466526	5915618	15713327	5081070	14399715	20209314	23793636	9437985	5534720	10680684	26833878	7942078	0	0	2830782	1718987	0	0	2733295	1634444	2866840	1407696	12996145.0575	10895898.9665173
894	13.621	551.87305	Unknown	[M+K]+	adduct linked to 885_[M+H]+	0.24	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1481.43	190715_Smp_FK180310S77C1-25m_A	551.87305:167687 552.8764:22054 553.87976:51661		512489	1367415	40898	665700	51000	168730	71833	39095	21928	168557	70195	123823	88773	156417	142175	899634	120564	197303	28684	119053	33812	405550	600986	24418	489349	73410	871593	1229150	2404622	107662	571476	32493	61388	1761676	969700	34004	1408831	82305	356115	131839	0	13215	250064	342242	9904	11411	329247	737466	475840	728489	392050.48828125	512049.341064572
895	9.309	552.06024	Unknown	[M+H]+		0.86	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	18066.78	190715_Smp_FK180310S64C1-DCM_B	552.06024:1913244 553.06359:1933743 554.06695:1576957		26900800	7867179	8266132	29692984	5494448	4997914	6504863	11780043	26644860	48139904	6524728	7510993	11079238	13944445	24979700	50732056	15938253	45229492	20846208	52349168	30294672	42958484	36676824	15530053	40784904	31994396	33607888	36610556	28697784	10717578	43940612	22358004	53761824	30516046	38112480	14155521	13860409	19763678	40333836	10046354	0	0	4965357	2781790	0	0	4857050	3170622	4886642	2413275	20864400.95	16336959.6207341
896	9.198	553.05878	Unknown	[M+H]+		0.46	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12870.68	190715_Smp_FK180310S64C1-DCM_B	553.05878:1783739 554.06213:1637342 555.06549:927819		16367572	7029273	14302149	14793910	6205444	3175097	3684822	9155781	7201894	46718848	2408184	6622416	6886990	22125258	12212237	29467786	9235282	41273312	41662688	45915872	28225412	69529264	9205736	27058146	17914342	10308420	36957572	22590378	59885768	6337156	35290236	3977614	19066056	9265130	13627231	13315359	18350204	47909428	16422534	17659330	0	0	4004823	2371657	0	0	4107558	2310772	4294797	2189386	16972382.465	16713112.7910183
897	9.348	553.5567	Unknown	[M+H]+		0.2	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1573.9	190715_Smp_FK180310S80C1-25m_A	553.5567:168674 554.56005:127535 555.56341:93344		1988191	9247	13117	23290	325621	222603	236010	818906	1594047	2043581	151262	281414	380510	67276	103867	359239	431271	2496718	866853	2394636	796949	2504544	2471926	696970	1755263	1470969	2657671	1755027	1235692	814231	1962876	1968204	702638	1729801	1420866	1120492	1511385	766192	3461032	575673	0	0	203661	111478	0	0	200168	54753	98435	9912	937289.3734375	923403.0661127
898	9.236	554.05737	Unknown	[M+Na]+	adduct linked to 891_[M+NH4]+	0.4	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14947.07	190715_Smp_FK180310S64C1-DCM_B	554.05737:1596676 555.06072:943650 556.06408:537051		13978823	4277690	40997	13207983	2807244	2013520	2888953	9824433	21217394	49205904	2355284	3831000	3219692	20260140	20770770	26421176	16044180	16837642	24108306	40862028	45167224	26012144	27499068	24170770	30937750	40580484	31296134	30601906	43286132	7865762	31954294	17988242	40052340	21545494	10503719	23376988	13072293	34391044	33242780	8347462	0	0	4140764	2309067	31404	0	4088837	17175	4222396	2144934	17060395.2845703	14539410.8049656
899	9.292	554.55652	Unknown	[M+H]+		0.2	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1464.49	190715_Smp_FK180310S77C1-25m_A	554.55652:144785 555.55987:60353 556.56323:43258		16012	28557	16351	284799	225499	138220	136319	671148	1154029	1395446	283088	448081	434928	977516	132547	1322130	195008	1966203	559243	1131802	1052931	2191386	2246909	938972	1021982	1468801	847642	1458073	1392550	996461	1424886	1759222	878498	1960332	2353458	537807	705087	1105784	2164352	568188	0	0	142715	46769	0	0	145960	53188	196909	24981	784015.353125	715085.239032762
900	13.245	563.89386	Unknown	[M+H]+		0.24	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	981.23	190715_Smp_FK180310S77C1-25m_A	563.89386:86606 564.89721:0 565.90057:24245		638034	0	175927	214425	99775	161741	95306	327074	850025	246672	133225	115149	436099	7897	390938	519004	516177	776760	235023	289712	152254	678061	716798	147909	734799	129399	992375	411795	1673276	182058	878686	200192	182720	671408	1061099	133021	670037	404830	292123	534733	11353	13480	10079	65248	0	17663	10498	13105	11644	13362	344859.389736328	353349.22684145
901	13.564	568.83643	Unknown	[M+Na]+	adduct linked to 906_[M+K]+	0.42	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1700.13	190715_Poo_QC-KM1906_D	568.83643:179766 569.83978:53035 570.84314:65235		2051432	2764533	585958	745240	47224	82036	42414	332155	600714	967662	63525	86817	109893	1050748	1063476	900145	1109125	798692	207398	127814	30977	197807	193002	43439	1304716	218755	1395890	170742	1444713	2255500	1693189	69256	118454	212787	996369	235611	3665996	1310163	232189	1845602	0	0	1399408	2029574	0	0	1024300	2005980	2121515	1991663	838891.920820312	870990.912614245
902	13.746	570.83368	Unknown	[M+H]+		0.22	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1061.85	190715_Poo_QC-KM1906_D	570.83368:103285 571.83703:0 572.84039:0		1073967	1923805	20287	13090	10320	7120	6706	44052	22865	351392	2444	16015	35308	452732	700189	21582	1216853	38123	17258	17549	15810	39705	38779	7531	1011633	21767	26123	90731	11489	87970	39522	67411	6705	35048	31162	35425	174393	63039	56485	668672	0	0	544048	986978	0	0	279525	914024	776971	973746	259927.045102539	429925.374418122
903	13.306	575.97687	Unknown	[M+H]+	adduct linked to 909_[M+NH4]+; adduct linked to 912_[M+Na]+	0.78	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4257.12	190715_Smp_FK180310S77C1-25m_A	575.97687:469658 576.98022:0 577.98358:113502		1935730	237227	840974	1207236	607445	1475099	3280873	4829642	2862143	2695861	226367	848986	1865166	1934265	1610034	3708247	2106323	9107722	3838415	4344832	8281243	6168015	10225660	3152810	3410914	1944069	9957702	6095612	10170840	3857360	4122516	4068452	5158621	7481000	8797462	2508892	4017279	5317400	3383572	2660654	0	0	293536	129211	9897	0	386705	226487	308086	69187	3235315.40451172	2977363.24774616
904	13.152	577.97272	Unknown	[M+H]+	ion correlated with 911	0.34	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1404.04	190715_Smp_FK180310S77C1-25m_A	577.97272:120851 578.97607:0 579.97943:0		231556	0	60963	198105	170638	344554	144148	824593	449809	590971	62012	332469	294799	333781	264434	798056	297365	2050890	319529	812524	1033071	759406	2165334	574003	496330	425374	1323805	1101003	1819072	904026	474958	430769	644382	709978	1237554	320456	640768	897136	1262605	351710	0	0	12762	21750	0	0	10890	0	12155	0	524209.880761719	532849.890421237
905	13.334	580.91956	Unknown	[M+Na]+	adduct linked to 910_[M+K]+	0.92	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	40867.32	190715_Smp_FK180310S77C1-25m_A	580.91956:4277082 581.92291:788776 582.92627:1568747		60770136	30006754	26674834	33487880	7316081	11172592	1973098	79671520	79334160	52859320	9107886	14745215	15247684	37248280	35223696	48492948	64327588	39963060	46816300	42057200	42955064	49511308	83310528	18282794	80403856	20839318	51460384	39916284	114088448	73395608	84347504	37646508	23186998	79027008	101279264	56757260	75954736	52706284	77141840	63896444	15740	12454	14974264	14856508	8699	0	14648984	15445280	17379584	14747991	41093863.4863672	29528294.2345911
906	13.714	584.81335	Unknown	[M+K]+	adduct linked to 901_[M+Na]+	0.26	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	915.05	190715_Blk_KM1906U14-Blk_C	584.81335:97447 585.8167:32719 586.82006:61216		1027318	1036724	90063	16453	35571	19652	17420	19999	118740	1873259	22774	8839	24228	434686	352424	60641	71113	18122	10566	111940	27697	39216	53842	30714	101490	182659	46660	33027	56891	34989	910898	21777	7391	55897	160956	63429	1207060	78101	930879	42963	0	0	683938	338346	0	0	672351	500325	676069	470544	255972.817978516	402530.200447539
907	13.388	584.9129	Unknown	[M+H]+		0.7	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	573.92	190715_Smp_FK180310S77C1-25m_A	584.9129:247738 585.91625:0 586.91961:0		3249771	1543171	990011	1756202	260223	344701	450836	3672663	3440358	5058560	220176	231435	302635	2053261	1892271	1782336	3658720	2282487	2413736	1444360	722950	2651549	3684806	282957	2239110	799309	2868425	2123490	4672411	1668941	2611727	647397	1367541	4374998	4556315	1523798	1526126	3171639	3305493	3352574	17201	38255	744878	802360	14773	78183	715954	796377	850920	650666	1798180.81173828	1413625.49792851
908	13.777	585.86011	Unknown	[M+H]+		0.2	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1034.57	190715_Poo_QC-KM1906_D	585.86011:154299 586.86346:23490 587.86682:113405		775847	2492023	759842	70228	61428	23499	69593	21898	2466695	30048	43089	122781	147379	361809	145419	23195	1938939	188871	672403	135322	186530	556684	118684	823935	445665	816239	563278	371285	419633	3216661	212632	481152	184757	136253	1366116	199969	82007	83515	945267	90155	11398	0	750608	1843972	10645	0	354130	1843530	1512856	1638947	596336.229707031	764786.2709106
