"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","File type","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample"
"487","10.066","375.11884","Unknown","[M-H]-","","0.4","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2379.95","190715_Smp_FK180310S77C1-25m_C","375.11884:262792 376.12219:0 377.12555:80251","","30.7","1.5","4534.8","35.9","33","33.3","0.5","3607.1","4680.2","3348.4","16.6","7.1","21.4","14.6","17.2","18.2","33.1","2795","18.4","7.4","10","38.5","2782.2","33.8","42.5","29.5","2835.1","4156.7","2652.7","15.2","5255.8","35.7","30.6","3634.7","4097.5","10.2","3140.6","9.1","7.7","36.7","0","0","2.5","22.7","0","0","2.9","30.6","24.8","25.9"
"488","11.069","375.11905","Unknown","[M-H]-","","0.86","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1702.99","190715_Poo_TruePooFK180310_Full2","375.11905:238425 376.1224:0 377.12576:0","","4418.2","4310.5","3609","3785.8","5.4","11.7","6.2","10.2","21.2","9.6","5","14.2","29.3","1369","2099.2","7","3854.6","7.8","4342.3","11.9","21.9","11.2","12.3","15.6","3577.3","12.9","6.3","9.3","3070.3","3638.8","11.5","9.3","10","3615.7","3884.6","10.1","3107.1","3141.5","7.1","3731.9","0","0","2086.4","2510.3","0","1.9","3195.1","3491.6","3278.6","2872.6"
"489","8.115","376.86649","Unknown","[M-H]-","ion correlated with 486","0.44","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2292.85","190715_Smp_FK180310S62C1-DCM_B","376.86649:497929 377.86984:90744 378.8732:54650","","5.4","0","14.9","29.5","12.4","13.4","0.9","11.3","1835.7","31.1","12.1","10.9","10.7","5.8","980.6","30.9","1348.5","2414.1","3467.3","6287.6","8792.3","9.2","43.7","41.2","2.8","3244.6","944.7","3001.8","1560.3","5.1","21.2","5556","27.2","1773.9","1951","14.4","2339.6","48.3","2992.4","1849","0","0","0","0","0","0","5.9","0","0","0"
"490","10.059","377.08563","Unknown","[M+Cl]-","adduct linked to 466_[M-H]-","0.42","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","4438.44","190715_Smp_FK180310S64C1-25m_A","377.08563:650439 378.08898:122600 379.09234:191722","","20.3","52.3","0","0","142.9","254","2790.3","3886.8","1905.2","4904.9","234.6","77","27.3","25.4","0","57.5","98","4504.5","2834.4","49.8","3447","120","13008.8","7162.6","4337.7","1519.7","4429","2091.6","4917.1","381.3","418.3","70.1","52.5","94.5","5822","4319.4","3276.5","2586","12010.1","3426.4","0","0","80.5","0","0","0","0","0","0","0"
"491","19.795","378.87378","Unknown","[M-H]-","","0.26","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","4145.21","190715_Poo_TruePooFK180310_DDAneg50","378.87393:1140599 379.87728:124461 380.88064:123618","53.89957:5792 55.45369:6478 55.81524:6284 56.08532:6453 56.79039:6405 61.10331:7316 62.42382:6180 63.28383:6709 65.55852:7267 71.02675:7227 71.59949:6148 74.99271:21868 102.24953:7994 115.51748:6780 118.48385:6942 136.94507:6948 140.96474:136317 145.68973:7267 158.97554:48565 180.95784:11170 206.9375:20764 216.46994:102495 220.9505:13260 224.94794:13118 236.52686:8576 246.92996:367619 252.96069:6916 252.9783:8079 279.93945:7733 326.91559:27282 333.15799:7636 352.89484:14382 376.64661:6967 377.29315:8197","134.8","1.5","0","0","1.6","1.3","40.6","5.3","97.1","132.8","21.5","101.4","85.1","1.8","1.2","0","110.8","143.6","1.7","11645.8","12626","109.2","99.8","44.4","94.3","4.4","80.4","1.4","146.1","39.4","52.6","3.2","5.7","129.4","150.4","1.6","25546.9","3459.7","147.6","98","2","1.2","1.4","1.4","1.3","1.6","1.4","0","1.5","0"
"492","9.691","381.48779","Unknown","[M-H]-","","0.38","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1251.87","190715_Poo_TruePooFK180310_DDAneg35","381.48779:159072 382.49114:200171 383.4945:144837","","3.3","0","2.9","3.6","7","6.9","3.1","4.6","884.9","2515.6","3.6","2","15.8","2.1","3.6","2.5","3.7","2128.7","641.8","14.8","886.7","1007.7","1903.8","894.4","15","4.5","2433.6","24.4","47","922.4","765.8","6.2","7","2379.5","2324.9","631.8","16.2","875.1","2570.3","1.9","0","0","0","0","0","0","0","0","0","0"
"493","9.294","382.48621","Unknown","[M+Cl]-","ion correlated with 513; ion correlated with 479; ion correlated with 544; ion correlated with 543; ion correlated with 520; ion correlated with 546; ion correlated with 519; ion correlated with 530; ion correlated with 501; adduct linked to 446_[M-H2O-H]-","0.4","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1756.16","190715_Smp_FK180310S77C1-25m_A","382.48621:188159 383.48956:198223 384.49292:129781","","6.3","0","0","7","3","57.7","39.3","1686.5","1235.9","970.8","42.5","10.2","24.6","4.7","12.2","53.2","18.3","3149","37.9","1129.5","41.6","2508.4","3336.2","1209.5","1180.5","937.8","3506.9","894.9","850.6","16.1","3.9","35.6","1158.3","3162.1","2840.6","39.4","1395.4","1382.3","2584.2","30.8","0","0","0","0","13","14.1","13.4","0","8.4","0"
"494","10.084","389.12634","Unknown","[M+Cl]-","adduct linked to 477_[M-H]-","0.66","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","6389.94","190715_Smp_FK180310S62C1-DCM_B","389.12634:1460550 390.12969:92984 391.13305:601346","","8.5","0","10.9","34.6","35.6","46.8","29.7","7065.1","4353.5","9917.4","29.3","42.7","63.9","893.9","6.8","3.4","1421.9","9994.5","5783.7","5258.8","29211","6692","15791.6","45.9","4835.9","5661","9907.9","5273.9","13794.8","6420.4","4148.7","6102.6","7550.6","10060.5","10633.9","6225.7","4657.3","5862.2","13055.2","47.7","0","0","0","6.1","0","0","0","0","19.4","0"
"495","19.842","389.87085","Unknown","[M-H]-","","0.24","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","6248.93","190715_Blk_KM1906U14-Blk_C","389.87085:2832012 390.8742:553838 391.87756:0","","301.3","0","1.6","1.6","201.4","10.8","44.1","1.5","228.8","207.9","3.4","3.8","5.6","1.7","1.7","1.6","1.7","188.4","1.9","13255.8","12.2","0","31837.3","9.3","4005.2","25145","24.5","1.8","230.3","68.6","118.1","1.3","15.4","173.6","237.2","1.3","187.6","165.7","154.2","0","2.1","1.6","1.7","0","2.2","2.1","1.4","1.6","1.7","1.9"
"496","7.639","390.82169","Unknown","[M-H]-","","0.2","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","6734.66","190715_Smp_FK180310S80C1-DCM_B","390.82169:488249 391.82504:0 392.8284:738485","","3190.9","8862.8","8377.2","13514.3","671.6","1208.1","1248.3","5723.6","5072.1","5991.5","1124.6","231.6","2470.2","6560.3","6120.6","7067.1","1375","7315.8","5211.1","961.6","3473.4","6501.3","7019.9","4413.3","5085.6","1153.3","6747.7","6657.3","6730.9","4789.4","5290.1","3519.4","5280.1","8563.8","7128.1","4428.8","193.5","5237.7","9765","679","0","0","5943.4","8904","0","918.8","4775.6","7559.8","6154.1","9453.8"
"497","13.154","390.8631","Unknown","[M-H]-","ion correlated with 526","0.64","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2234.6","190715_Poo_TruePooFK180310_DDAneg50","390.86276:566312 391.86611:0 392.86947:0","62.575:6513 71.48193:7035 96.95897:81532 124.42465:8037 142.17032:6502 153.29062:6259 165.43057:7047 167.2213:6566 184.48759:7297 220.9897:33896 224.16728:8157 239.349:7142","1.8","1.2","7.2","24.3","35.4","13.2","25.7","36.6","6288.4","94.2","56.8","33.2","17.4","1.3","16.8","55.9","13.4","81","5280.6","7298.8","47.9","18195.4","92.3","13.6","7383","17.8","22222.3","52.6","105.2","28.6","31.1","31.6","42","58","35.1","3683.6","33.1","13.9","107.2","27","1.9","1.7","1.8","1.7","2.6","2.2","2","2.5","1.9","3.1"
"498","7.76","392.81995","Unknown","[M-H]-","","0.76","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","7327.22","190715_Poo_QC-KM1906_F","392.81995:1054729 393.8233:0 394.82666:273864","","1042.3","12802.1","1330.8","21094.6","167.9","121.8","70.9","7761","727.1","4061.1","40.1","117.8","61.6","1696.6","2441.7","10883.2","6548.5","9758.2","8016.9","8062.3","1138.5","9778.9","2840","6711.8","7249.6","5818","9354.7","10287","10558.4","6636","6860.2","7272.2","6653.3","9794.1","29.3","7966.7","7241.5","660.9","11843.1","6453.3","0","0","7944.8","7782.9","39","1862.9","7852.6","2179.1","886.4","20826.2"
"499","19.692","394.85117","Unknown","[M-H]-","","0.24","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2940.24","190715_Smp_FK180310S77C1-25m_A","394.85117:695116 395.85452:0 396.85788:0","","51.4","2.1","0","1.5","1.5","1.9","6.4","0","1.4","67.3","3.7","14","1","0","0","0","62.1","62.1","3","36.2","5806.9","1.8","50.8","5.2","49","6.8","19.1","53.5","69.3","9681.1","56.5","3.6","2.4","71.1","66.7","0","9384.6","10045.3","71.3","55.1","1.8","1.3","0","1.4","1.5","0","1.4","0","0","1.4"
"500","13.155","407.88925","Unknown","[M-H]-","ion correlated with 545","0.46","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","7352.81","190715_Smp_FK180310S64C1-25m_A","407.88925:858343 408.8926:0 409.89596:0","","34.8","0","0","56.8","31.4","42.7","98.8","75.5","3819.7","13506.4","23.9","11.6","55.6","12","16.1","133.3","34.3","13770.8","117","5742.3","11309.4","47.8","17166.9","4301.1","4964.9","21.3","55.6","12715.7","15930","6436.6","68.2","4512","19.3","10646.3","15492","5715.1","74.7","6466.6","16376.6","22.4","6","0","0","0","0","0","0","0","4.7","0"
"501","9.318","407.98987","Unknown","[M-H]-","ion correlated with 102; ion correlated with 493; ion correlated with 418; ion correlated with 530; ion correlated with 548","0.4","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1839.76","190715_Smp_FK180310S64C1-25m_A","407.98987:200102 408.99322:116676 409.99658:284372","","690.7","0","124.3","814","901.4","1030.7","307.1","1339.9","1240.1","3692.9","78.5","138.7","505.9","431.6","121.5","1532.5","87.5","3821.2","860.4","427.1","1287.2","795","2074.4","1538.4","1455.6","977.6","1816.4","1902.4","1860.5","1548.1","1425.5","701.3","1174.8","3555.4","1352.7","954.1","1430.8","1283.6","3787","1031.5","0","0","0","0","281.3","0","0","0","0","0"
"502","19.883","409.86719","Unknown","[M-H]-","","0.2","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","8781.92","190715_Poo_TruePooFK180310_DDAneg35","409.8674:818384 410.87075:164838 411.87411:0","63.4348:6342 64.01645:8192 68.685:6706 74.99262:46673 82.65644:6210 83.02821:6762 87.891:6796 116.61298:6182 116.76581:6142 135.51004:7741 140.96478:10167 188.93874:30020 206.94957:24182 218.71962:40221 218.73308:32032 246.92963:41910 263.46652:7826 294.90305:21547 298.60342:7928 312.91641:10176 328.9671:9795 352.89435:16077 378.8736:52949 400.86777:88107","15211.2","1.3","0","1.6","4.5","55.5","74.5","0","1.4","209","3.6","0.9","5.7","1.8","0","1.4","0","217.6","0","124.4","1.7","0","30540.8","20.3","32.8","2.9","40.5","0","236.7","89.9","26","17","21.7","168.8","275","1.4","228.8","41745.2","142.1","0","0","2","0","1.5","1.4","1.5","2","0","0","0"
"503","9.281","409.98685","Unknown","[M-H]-","ion correlated with 516; ion correlated with 445; ion correlated with 418; ion correlated with 20; ion correlated with 364","0.6","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2444.77","190715_Poo_TruePooFK180310_DDAneg50","409.98685:292307 410.9902:98977 411.99356:124437","","1028.9","16.5","12.5","1041.4","68.9","174.4","5.8","1967.9","2020.2","5014.7","40.6","37.3","6.6","48.7","48.1","2168.3","1168.9","5228.6","138.2","1514","2111","4248.4","4674.7","2080.6","1989","1802.3","4654","1219.5","3433.3","2025.5","2019.6","118","1825.6","5398.1","3283.6","1788.6","1983.8","1388.2","4870.5","1381.5","0","0","0","0","27.2","0","0","0","0","0"
"504","13.469","412.83182","Unknown","[M-H]-","","0.64","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","23272.43","190715_Poo_TruePooFK180310_DDAneg20","412.83203:897717 413.83538:112168 414.83874:235558","50.28545:6803 57.915:6722 58.59623:6419 62.29917:6889 62.43835:6251 63.64831:6600 63.95:7417 67.14445:6191 70.20968:8907 77.27627:7041 78.99361:6466 81.02348:8086 86.4156:7422 99.29794:7732 104.43742:8430 128.06021:8816 160.73328:8895 174.41835:7467 218.73732:21627 218.7507:52224 244.07256:7218","208.8","132.7","28639.2","35491","30","197","141","5.6","50574.8","694","97.1","176.4","31.5","31226.3","34406.9","179.1","52792.4","60298.5","23824.7","23910.8","65.1","49137.6","40888.6","13.9","19643.8","35195.9","23508.8","36470.6","889.8","56.3","53331.3","13.3","131.9","303.7","76.5","462.3","47331.8","316.7","30598.9","687.4","0","0","16751.3","24412.4","0","0","98.6","25271.9","90.6","92.1"
"505","13.087","412.83197","Unknown","[M-H]-","","0.42","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","24020.66","190715_Poo_TruePooFK180310_DDAneg20","412.83203:3239470 413.83538:478713 414.83874:1174908","58.36782:7256 65.44916:6648 65.58548:7257 88.3419:8069 92.25871:7366 97.81792:6847 109.39101:6790 115.99363:8104 117.30415:6989 125.64928:6586 136.07666:7544 152.84506:7593 193.49968:6497 195.13857:6138 201.99126:8296 216.89761:11150 227.48999:8590 314.86453:171216 348.83939:7911","0","0","389","482.1","292.3","237.6","169.4","9864.7","53328.3","256.6","189.4","284.2","37.5","3.9","467.4","3.6","717.1","819.1","28075.6","225.5","18635.7","667.5","2701.4","149.5","565","478.1","55298.1","495.4","70757.8","154.8","724.4","102.9","20561.2","55633.8","777.6","33374.5","642.9","51959","53051.2","49622.6","0","0","0","0","0","0","0","3.7","0","0"
"506","13.322","413.83301","Unknown","[M-H]-","","0.38","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3608.4","190715_Smp_FK180310S80C1-25m_A","413.83301:534014 414.83636:966878 415.83972:0","","4173.2","0","58.2","5328.2","43.7","20.7","19.6","4","2007.9","9.4","9.8","18.7","23.5","0","4869.1","34","28.8","2794","47.9","29.9","22.5","31.6","40.1","13.6","1661.1","58.8","37.8","3709.8","9942.4","5394.9","55.1","18.7","10.5","4891.8","10680.3","8.6","12.9","27.8","48.3","8932.9","0","0","0","4024.8","0","0","0","0","14.9","5.9"
"507","19.774","418.86652","Unknown","[M-H]-","","0.3","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3997.22","190715_Poo_TruePooFK180310_DDAneg50","418.86673:1348488 419.87008:263552 420.87344:219877","53.26487:6982 54.08226:8595 58.29898:7040 60.11408:6856 62.74249:6246 64.64543:6984 70.95672:6483 107.51223:6283 109.30495:6710 124.64069:6820 127.19666:6658 135.40288:6285 140.96481:70767 152.89336:7007 154.42445:6758 158.97534:22208 188.93925:7878 206.9368:13169 208.46962:7348 224.94705:10966 227.48627:14856 246.92999:511110 273.16324:7483 326.91559:29245 344.23013:7804 352.89462:90788 378.87411:22864 379.91385:7143","176.2","0","0","0","8.3","6.2","108.1","1.3","174.6","1.3","62.5","124.5","2","1.4","0","1.2","1.6","154.7","1.4","14118.6","6936.9","0","132.4","28.5","190.1","75.5","18.8","84.1","31.5","66.5","67.2","4.3","6.6","170.4","199.7","2","5058.5","32887","133.6","165.6","1.7","1.4","1.3","1.6","1.4","1.2","1.2","1.2","1.3","1.6"
"508","3.106","426.83923","Unknown","[M-H]-","ion correlated with 296","0.22","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1113.75","190715_Poo_QC-KM1906_F","426.83923:1914738 427.84258:85576 428.84594:1843665","","0","82.6","65.4","137.3","1.1","1.1","1","2.3","0","3.3","1.3","0.8","0.5","1.4","0","2.5","1.2","2.3","1.1","11441.8","0","1.7","0","0","2.3","0","1.4","1.4","2.6","0","1.1","0","0","1.8","1.3","0","0","0","3.2","1.1","0","16.1","126.2","70.9","0","1.9","130.2","53","121","6.9"
"509","13.249","428.80933","Unknown","[M-H]-","","0.54","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","5811.02","190715_Poo_TruePooFK180310_DDAneg20","428.8103:635044 429.81365:0 430.81701:0","50.1:6314 54.16562:6908 66.64666:6719 71.15928:6627 86.86375:7385 86.93546:6942 89.5844:7299 97.21449:6654 113.7962:6776 138.50237:6988 161.75858:7628 162.23929:7189 227.49779:13124 314.64291:7260","8596.2","0","128.7","295.7","5.2","89.7","18","173.3","8093.6","7290.1","74.2","55.8","25.3","10","5505.6","9351.9","7750.5","13986","123.2","3853.8","143.1","4053","4726.6","118.7","118.5","121.5","14415.4","2810.7","16316.9","8092.8","7453.8","2700.9","75.8","7141.9","2445.6","3608.6","7940.4","135","19.1","3266.3","0","0","0","0","0","0","3785.2","0","3644","0"
