"","id","parent","class"
"4521","CHEMONTID:0002437","CHEMONTID:0002433","Ynals"
"4522","CHEMONTID:0002438","CHEMONTID:0001301","Terminal alkynes"
"4523","CHEMONTID:0002439","CHEMONTID:0001301","Internal alkynes"
"4524","CHEMONTID:0002510","CHEMONTID:0002509","Aminocyclitols and derivatives"
"4525","CHEMONTID:0002511","CHEMONTID:0002509","Inositol phosphates"
"4526","CHEMONTID:0002512","CHEMONTID:0002509","Quinic acids and derivatives"
"4527","CHEMONTID:0002514","CHEMONTID:0000487","Salicylic acids"
"4528","CHEMONTID:0002515","CHEMONTID:0000487","Salicylamides"
"4529","CHEMONTID:0002559","CHEMONTID:0000487","Sulfosalicylic acids and derivatives"
"4530","CHEMONTID:0002629","CHEMONTID:0002628","1,2,4-trisubstituted imidazoles"
"4531","CHEMONTID:0002630","CHEMONTID:0002628","1,2,5-trisubstituted imidazoles"
"4532","CHEMONTID:0002631","CHEMONTID:0002628","2,4,5-trisubstituted imidazoles"
"4533","CHEMONTID:0002633","CHEMONTID:0002632","1,2,4,5-tetrasubstituted imidazoles"
"4534","CHEMONTID:0002646","CHEMONTID:0003487","Cyclohexanones"
"4535","CHEMONTID:0002682","CHEMONTID:0003003","Coumaroyl glycosides"
"4536","CHEMONTID:0002697","CHEMONTID:0002696","4-chlorocatechols"
"4537","CHEMONTID:0002698","CHEMONTID:0002696","3-chlorocatechols"
"4538","CHEMONTID:0002708","CHEMONTID:0003678","Anthocyanidin 3-O-p-coumaroyl glycosides"
"4539","CHEMONTID:0002709","CHEMONTID:0003681","Anthocyanidin 3p-O-p-coumaroyl glycosides"
"4540","CHEMONTID:0002710","CHEMONTID:0003679","Anthocyanidin 5-O-p-coumaroyl glycosides"
"4541","CHEMONTID:0002739","CHEMONTID:0002738","Atisine-type diterpenoid alkaloids"
"4542","CHEMONTID:0002785","CHEMONTID:0000077","Thiosalicylic acids"
"4543","CHEMONTID:0002788","CHEMONTID:0002786","M-sulfanylbenzoic acids"
"4544","CHEMONTID:0002789","CHEMONTID:0002787","P-sulfanylbenzoic acids"
"4545","CHEMONTID:0002827","CHEMONTID:0001763","Pyrido[2,3,4-kl]acridines"
"4546","CHEMONTID:0002828","CHEMONTID:0001762","Pyrrolo[2,3,4-kl]acridines"
"4547","CHEMONTID:0002830","CHEMONTID:0000202","5-hydroxypsoralens"
"4548","CHEMONTID:0002831","CHEMONTID:0000202","8-hydroxypsoralens"
"4549","CHEMONTID:0002832","CHEMONTID:0000202","5-methoxypsoralens"
"4550","CHEMONTID:0002833","CHEMONTID:0000202","8-methoxypsoralens"
"4551","CHEMONTID:0002850","CHEMONTID:0002848","Cycloalkynes"
"4552","CHEMONTID:0002947","CHEMONTID:0001779","Guanidinobenzoic acids"
"4553","CHEMONTID:0002954","CHEMONTID:0002618","Tetrahydrofolic acids"
"4554","CHEMONTID:0002965","CHEMONTID:0000060","N-formyl-alpha amino acids and derivatives"
"4555","CHEMONTID:0002996","CHEMONTID:0001361","Anthocyanidin-3-O-glycosides"
"4556","CHEMONTID:0002997","CHEMONTID:0001361","Anthocyanidin-5-O-glycosides"
"4557","CHEMONTID:0003008","CHEMONTID:0000487","Aminosalicylic acids and derivatives"
"4558","CHEMONTID:0003039","CHEMONTID:0000255","Folic acids"
"4559","CHEMONTID:0003044","CHEMONTID:0002619","7,8-dihydrofolic acids and derivatives"
"4560","CHEMONTID:0003046","CHEMONTID:0003047","7,8-dihydropteroic acids"
"4561","CHEMONTID:0003062","CHEMONTID:0001773","Sulfoquinovosylmonoacylglycerols"
"4562","CHEMONTID:0003075","CHEMONTID:0003074","1-sulfo,2-unsubstituted aromatic compounds"
"4563","CHEMONTID:0003101","CHEMONTID:0003098","2-halobenzoic acids"
"4564","CHEMONTID:0003102","CHEMONTID:0003099","3-halobenzoic acids"
"4565","CHEMONTID:0003103","CHEMONTID:0003100","4-halobenzoic acids"
"4566","CHEMONTID:0003106","CHEMONTID:0003105","O-sulfanylbenzoic acids"
"4567","CHEMONTID:0003170","CHEMONTID:0001597","Long-chain 1-monoacylglycerols"
"4568","CHEMONTID:0003171","CHEMONTID:0001597","Very long-chain 1-monoacylglycerols"
"4569","CHEMONTID:0003172","CHEMONTID:0001603","Long-chain 2-monoacylglycerols"
"4570","CHEMONTID:0003173","CHEMONTID:0001603","Very long-chain 2-monoacylglycerols"
"4571","CHEMONTID:0003176","CHEMONTID:0001328","Long-chain 3-oxoacyl CoAs"
"4572","CHEMONTID:0003177","CHEMONTID:0001328","Very-long-chain 3-oxoacyl CoAs"
"4573","CHEMONTID:0003178","CHEMONTID:0002960","Long-chain 3-hydroxyacyl CoAs"
"4574","CHEMONTID:0003179","CHEMONTID:0002960","Very long-chain 3-hydroxyacyl CoAs"
"4575","CHEMONTID:0003184","CHEMONTID:0003183","Long-chain 2-enoyl CoAs"
"4576","CHEMONTID:0003185","CHEMONTID:0003183","Long-chain 3-enoyl CoAs"
"4577","CHEMONTID:0003224","CHEMONTID:0002960","(R)-3-hydroxyacyl CoAs"
"4578","CHEMONTID:0003225","CHEMONTID:0002960","(S)-3-hydroxyacyl CoAs"
"4579","CHEMONTID:0003226","CHEMONTID:0002971","3-beta-hydroxy delta-5-steroids"
"4580","CHEMONTID:0003246","CHEMONTID:0003247","1-alpha,2-epoxy-3-oxo-5-alpha-steroids"
"4581","CHEMONTID:0003251","CHEMONTID:0002985","3-beta-hydroxy-delta-7-steroids"
"4582","CHEMONTID:0003304","CHEMONTID:0003303","Acylamino oligosaccharides"
"4583","CHEMONTID:0003312","CHEMONTID:0003313","1,1-diunsubstituted alkanesulfonic acids"
"4584","CHEMONTID:0003323","CHEMONTID:0003325","Type 1 wax diesters"
"4585","CHEMONTID:0003324","CHEMONTID:0003325","Type 2 wax diesters"
"4586","CHEMONTID:0003334","CHEMONTID:0001699","Glycosylpeptides and derivatives"
"4587","CHEMONTID:0003335","CHEMONTID:0000060","Glyco-alpha-amino acids"
"4588","CHEMONTID:0003350","CHEMONTID:0000060","N-hydroxyl-alpha-amino acids"
"4589","CHEMONTID:0003445","CHEMONTID:0003444","O-alkylglycerones"
"4590","CHEMONTID:0003446","CHEMONTID:0003444","Glycerone phosphates"
"4591","CHEMONTID:0003483","CHEMONTID:0000200","Benzoxanthenes"
"4592","CHEMONTID:0003497","CHEMONTID:0002204","Benzofuran-2-C-glycosides"
"4593","CHEMONTID:0003498","CHEMONTID:0002207","Benzofuran-2-O-glycosides"
"4594","CHEMONTID:0003499","CHEMONTID:0002204","Benzofuran-5-C-glycosides"
"4595","CHEMONTID:0003500","CHEMONTID:0002207","Benzofuran-5-O-glycosides"
"4596","CHEMONTID:0003529","CHEMONTID:0001735","Furo[2,3-b]chromones"
"4597","CHEMONTID:0003532","CHEMONTID:0002934","Flavonoid-3-O-glucuronides"
"4598","CHEMONTID:0003534","CHEMONTID:0002934","Flavonoid-7-O-glucuronides"
"4599","CHEMONTID:0003538","CHEMONTID:0001251","Gallic acids"
"4600","CHEMONTID:0003539","CHEMONTID:0001251","Galloyl esters"
"4601","CHEMONTID:0003541","CHEMONTID:0002934","Flavonoid-8-O-glucuronides"
"4602","CHEMONTID:0003551","CHEMONTID:0001361","Anthocyanin-3'-O-glycosides"
"4603","CHEMONTID:0003552","CHEMONTID:0001361","Anthocyanin-4'-O-glycosides"
"4604","CHEMONTID:0003556","CHEMONTID:0003680","Anthocyanidin 7-O-p-coumaroyl glycosides"
"4605","CHEMONTID:0003555","CHEMONTID:0001361","Anthocyanidin-7-O-Glycosides"
"4606","CHEMONTID:0003581","CHEMONTID:0003583","Capnellane and isocapnellane sesquiterpenoids"
"4607","CHEMONTID:0003586","CHEMONTID:0003582","Pentalenane and rearranged pentalenane sesquiterpenoids"
"4608","CHEMONTID:0003626","CHEMONTID:0003628","Enoate esters"
"4609","CHEMONTID:0003627","CHEMONTID:0003628","Ynoate esters"
"4610","CHEMONTID:0003658","CHEMONTID:0001726","Sn1-3-MCPD monoesters"
"4611","CHEMONTID:0003659","CHEMONTID:0001726","Sn2-3-MCPD monoesters"
"4612","CHEMONTID:0003663","CHEMONTID:0003358","Dimethoxybenzyl-N-methylpiperazines"
"4613","CHEMONTID:0003671","CHEMONTID:0003670","Aryl alkyl ketones"
"4614","CHEMONTID:0003673","CHEMONTID:0003672","b'-hydroxy-alpha,beta-unsaturated ketones"
"4615","CHEMONTID:0003674","CHEMONTID:0003672","Alpha-branched alpha,beta-unsaturated ketones"
"4616","CHEMONTID:0003702","CHEMONTID:0002204","Pyranosyl nitrile oxides"
"4617","CHEMONTID:0003753","CHEMONTID:0002906","12,13-diacylphorbols and derivatives"
"4618","CHEMONTID:0003779","CHEMONTID:0002738","Hetidine-type diterpenoid alkaloids"
"4619","CHEMONTID:0003780","CHEMONTID:0002738","Hetisine-type diterpenoid alkaloids"
"4620","CHEMONTID:0003781","CHEMONTID:0002738","Danudatine-type diterpenoid alkaloids"
"4621","CHEMONTID:0003901","CHEMONTID:0002454","Dialkylarylamines"
"4622","CHEMONTID:0003902","CHEMONTID:0002454","Alkyldiarylamines"
"4623","CHEMONTID:0003957","CHEMONTID:0003956","3,3'-dihalogenated benzidines"
"4624","CHEMONTID:0004000","CHEMONTID:0001917","2-aminobenzamides"
"4625","CHEMONTID:0004002","CHEMONTID:0004001","2-amino-5-substituted-1,3,4-thiadiazoles"
"4626","CHEMONTID:0004010","CHEMONTID:0004009","m-Phthalate esters"
"4627","CHEMONTID:0004011","CHEMONTID:0004009","o-Phthalate esters"
"4628","CHEMONTID:0004012","CHEMONTID:0004009","p-Phthalate esters"
"4629","CHEMONTID:0004013","CHEMONTID:0002998","C19-gibberellin 6-carboxylic acids"
"4630","CHEMONTID:0004014","CHEMONTID:0002999","C20-gibberellin 6-carboxylic acids"
"4631","CHEMONTID:0004015","CHEMONTID:0002999","C20-gibberellin 20-carboxylic acids"
"4632","CHEMONTID:0004016","CHEMONTID:0002998","2-hydroxy,20-norgibberellanes"
"4633","CHEMONTID:0004022","CHEMONTID:0003025","(5L-glutamyl)-alpha-peptides"
"4634","CHEMONTID:0004023","CHEMONTID:0003024","5L-glutamyl alpha-amino-acids"
"4635","CHEMONTID:0004028","CHEMONTID:0004029","Hydroxymercuribenzoic acids"
"4636","CHEMONTID:0004033","CHEMONTID:0004029","2-Mercuribenzoic acids"
"4637","CHEMONTID:0004034","CHEMONTID:0004029","3-Mercuribenzoic acids"
"4638","CHEMONTID:0004035","CHEMONTID:0004029","4-Mercuribenzoic acids"
"4639","CHEMONTID:0004044","CHEMONTID:0001995","Phallotoxins"
"4640","CHEMONTID:0004045","CHEMONTID:0001995","Amatoxins"
"4641","CHEMONTID:0004059","CHEMONTID:0004237","Trialkylarsanes"
"4642","CHEMONTID:0004082","CHEMONTID:0001801","4-arylsulfanyl-substituted kainoids"
"4643","CHEMONTID:0004119","CHEMONTID:0002738","Isoatisine-type diterpenoid alkaloids"
"4644","CHEMONTID:0004135","CHEMONTID:0001498","Desulfoglucosinolates"
"4645","CHEMONTID:0004143","CHEMONTID:0000060","Methionine and derivatives"
"4646","CHEMONTID:0004223","CHEMONTID:0004220","N,N-dialkyl-m-toluamides"
"4647","CHEMONTID:0004224","CHEMONTID:0004222","N,N-dialkyl-p-toluamides"
"4648","CHEMONTID:0004250","CHEMONTID:0001676","1-phosphatidyl-1D-myo-inositol-4,5-bisphosphates"
"4649","CHEMONTID:0004252","CHEMONTID:0003922","N-acetyl-2-arylethylamines"
"4650","CHEMONTID:0004263","CHEMONTID:0001324","1-phosphatidyl-1D-myo-inositol-3-phosphates"
"4651","CHEMONTID:0004264","CHEMONTID:0004254","1-phosphatidyl-1D-myo-inositol-3,4,5-trisphosphates"
"4652","CHEMONTID:0004272","CHEMONTID:0000182","N-acyldopamines"
"4653","CHEMONTID:0004273","CHEMONTID:0004271","Long-chain N-acylserotonins"
"4654","CHEMONTID:0004275","CHEMONTID:0004274","1-O-alkyl-sn-glycerols"
"4655","CHEMONTID:0004296","CHEMONTID:0003670","Phenylketones"
"4656","CHEMONTID:0004299","CHEMONTID:0001428","Glucosylceramides"
"4657","CHEMONTID:0004301","CHEMONTID:0002960","3-hydroxy-3-alkylglutaryl CoAs"
"4658","CHEMONTID:0004305","CHEMONTID:0001428","Glycosyl-N-acylsphingosines"
"4659","CHEMONTID:0004307","CHEMONTID:0001324","1-phosphatidyl-1d-myo-inositol-4-phosphates"
"4660","CHEMONTID:0004310","CHEMONTID:0000060","Valine and derivatives"
"4661","CHEMONTID:0004311","CHEMONTID:0000060","Histidine and derivatives"
"4662","CHEMONTID:0004312","CHEMONTID:0000060","Asparagine and derivatives"
"4663","CHEMONTID:0004313","CHEMONTID:0000060","Cysteine and derivatives"
"4664","CHEMONTID:0004314","CHEMONTID:0000060","Alanine and derivatives"
"4665","CHEMONTID:0004315","CHEMONTID:0000060","Glutamine and derivatives"
"4666","CHEMONTID:0004316","CHEMONTID:0000060","Serine and derivatives"
"4667","CHEMONTID:0004317","CHEMONTID:0000060","Aspartic acid and derivatives"
"4668","CHEMONTID:0004318","CHEMONTID:0000060","Glycine and derivatives"
"4669","CHEMONTID:0004319","CHEMONTID:0000060","Tyrosine and derivatives"
"4670","CHEMONTID:0004320","CHEMONTID:0000060","Arginine and derivatives"
"4671","CHEMONTID:0004321","CHEMONTID:0000060","Phenylalanine and derivatives"
"4672","CHEMONTID:0004322","CHEMONTID:0000060","Proline and derivatives"
"4673","CHEMONTID:0004323","CHEMONTID:0000060","Glutamic acid and derivatives"
"4674","CHEMONTID:0004325","CHEMONTID:0003487","Cyclohexenones"
"4675","CHEMONTID:0004329","CHEMONTID:0000060","Leucine and derivatives"
"4676","CHEMONTID:0004330","CHEMONTID:0000060","Isoleucine and derivatives"
"4677","CHEMONTID:0004344","CHEMONTID:0002509","Cyclitols"
"4678","CHEMONTID:0004410","CHEMONTID:0000173","Cephalosporin 3'-carbamates"
"4679","CHEMONTID:0004411","CHEMONTID:0000173","Cephalosporin 3'-esters"
"4680","CHEMONTID:0004412","CHEMONTID:0000173","3'-quaternary ammonium cephalosporins"
"4681","CHEMONTID:0004427","CHEMONTID:0004426","S-Alkyl-thiocarbamates"
"4682","CHEMONTID:0004480","CHEMONTID:0004479","Trialkylchlorosilanes"
"4683","CHEMONTID:0004816","CHEMONTID:0004684","N'-substituted-N,N'-diacylhydrazines"
"4684","CHEMONTID:0004518","CHEMONTID:0004517","N,N-disubstituted p-toluenesulfonamides"
"4685","CHEMONTID:0004535","CHEMONTID:0004534","1,5-diarylbiguanides"
"4686","CHEMONTID:0004536","CHEMONTID:0004534","1-arylbiguanides"
"4687","CHEMONTID:0004546","CHEMONTID:0003052","S-(2-hydroxyacyl)glutathiones"
"4688","CHEMONTID:0004576","CHEMONTID:0000487","Acylsalicylic acids and derivatives"
"4689","CHEMONTID:0004581","CHEMONTID:0003311","Trifluoromethanesulfonates"
"4690","CHEMONTID:0004626","CHEMONTID:0004624","5-alkoxy-2-carboxypyrimidines"
"4691","CHEMONTID:0004627","CHEMONTID:0004624","5-alkyl-2-carboxypyrimidines"
"4692","CHEMONTID:0004641","CHEMONTID:0003986","Alkylarsine oxides"
"4693","CHEMONTID:0004668","CHEMONTID:0004001","1,3,4-thiadiazol-2-ylureas"
"4694","CHEMONTID:0004685","CHEMONTID:0002008","1,3-thiazole carboxanilides"
"4695","CHEMONTID:0004688","CHEMONTID:0004687","1-hydroxynaphthalene-2-carboxanilides"
"4696","CHEMONTID:0004689","CHEMONTID:0004687","8-hydroxynaphthalene-2-carboxanilides"
"4697","CHEMONTID:0004690","CHEMONTID:0004687","6-hydroxynaphthalene-2-carboxanilides"
"4698","CHEMONTID:0004696","CHEMONTID:0004617","Phenyl phosphates"
"4699","CHEMONTID:0004702","CHEMONTID:0004701","p-Hydroxybenzoic acid alkyl esters"
"4700","CHEMONTID:0004717","CHEMONTID:0004716","M-haloacetanilides"
"4701","CHEMONTID:0004718","CHEMONTID:0004716","O-haloacetanilides"
"4702","CHEMONTID:0004719","CHEMONTID:0004716","P-haloacetanilides"
"4703","CHEMONTID:0004728","CHEMONTID:0002564","Dichlorophenyl dicarboximides"
"4704","CHEMONTID:0004756","CHEMONTID:0004755","2-furanilides"
"4705","CHEMONTID:0004757","CHEMONTID:0004755","3-furanilides"
"4706","CHEMONTID:0004786","CHEMONTID:0002311","N-acylimidazoles"
"4707","CHEMONTID:0004796","CHEMONTID:0003924","Phenylisopropylamines"
"4708","CHEMONTID:0004809","CHEMONTID:0004808","Alpha-chloroketones"
"4709","CHEMONTID:0002851","CHEMONTID:0002495","Iminoquinones"
"4710","CHEMONTID:0002402","CHEMONTID:0001189","N-acyl-alpha amino acids"
"4711","CHEMONTID:0001224","CHEMONTID:0000060","N-carbamoyl-alpha amino acids and derivatives"
"4712","CHEMONTID:0001258","CHEMONTID:0001697","Neuraminic acids and derivatives"
"4713","CHEMONTID:0001441","CHEMONTID:0000394","Alpha-amino acyl ester of carbohydrates"
"4714","CHEMONTID:0001588","CHEMONTID:0002404","N-epsilon-acyl lysines"
"4715","CHEMONTID:0001689","CHEMONTID:0001685","Long-chain 1-acylglycerol-3-phosphates"
"4716","CHEMONTID:0001790","CHEMONTID:0001732","Epipolythiodioxopiperazines"
"4717","CHEMONTID:0002075","CHEMONTID:0000125","M-quinomethanes"
"4718","CHEMONTID:0002122","CHEMONTID:0000125","O-quinomethanes"
"4719","CHEMONTID:0002123","CHEMONTID:0000125","P-quinomethanes"
"4720","CHEMONTID:0002250","CHEMONTID:0001994","Cyclic glycodepsipeptides"
"4721","CHEMONTID:0002274","CHEMONTID:0002273","Allantoins"
"4722","CHEMONTID:0002282","CHEMONTID:0002273","Phenylhydantoins"
"4723","CHEMONTID:0002384","CHEMONTID:0002495","Benzoquinones"
"4724","CHEMONTID:0002385","CHEMONTID:0002495","O-quinones"
"4725","CHEMONTID:0002386","CHEMONTID:0002495","M-quinones"
"4726","CHEMONTID:0002387","CHEMONTID:0002495","P-quinones"
"4727","CHEMONTID:0002513","CHEMONTID:0002512","O-galloylquinic acids and derivatives"
"4728","CHEMONTID:0002560","CHEMONTID:0002559","Sulfosalicyclic acids"
"4729","CHEMONTID:0002683","CHEMONTID:0002682","M-coumaroyl glycosides"
"4730","CHEMONTID:0002684","CHEMONTID:0002682","O-coumaroyl glycosides"
"4731","CHEMONTID:0002685","CHEMONTID:0002682","P-coumaroyl glycosides"
"4732","CHEMONTID:0002711","CHEMONTID:0002708","Anthocyanidin 3-O-6-p-coumaroyl glycosides"
"4733","CHEMONTID:0002712","CHEMONTID:0002708","Anthocyanidin 3-O-2-p-coumaroyl glycosides"
"4734","CHEMONTID:0002713","CHEMONTID:0002709","Anthocyanidin 3p-O-6-p-coumaroyl glycosides"
"4735","CHEMONTID:0002714","CHEMONTID:0002709","Anthocyanidin 3p-O-2-p-coumaroyl glycosides"
"4736","CHEMONTID:0002715","CHEMONTID:0002710","Anthocyanidin 5-O-6-p-coumaroyl glycosides"
"4737","CHEMONTID:0002716","CHEMONTID:0002710","Anthocyanidin 5-O-2-p-coumaroyl glycosides"
"4738","CHEMONTID:0002812","CHEMONTID:0000374","Acyl glucuronides"
"4739","CHEMONTID:0002813","CHEMONTID:0000374","O-glucuronides"
"4740","CHEMONTID:0002814","CHEMONTID:0000374","N-glucuronides"
"4741","CHEMONTID:0002815","CHEMONTID:0000374","C-glucuronides"
"4742","CHEMONTID:0002816","CHEMONTID:0000374","S-glucuronides"
"4743","CHEMONTID:0002826","CHEMONTID:0001810","Pyrido[2,3,4-kl]acridones"
"4744","CHEMONTID:0002964","CHEMONTID:0002965","N-formyl-alpha amino acids"
"4745","CHEMONTID:0003009","CHEMONTID:0003008","Aminosalicylic acids"
"4746","CHEMONTID:0003037","CHEMONTID:0003008","3-aminosalicyclic acids and derivatives"
"4747","CHEMONTID:0003038","CHEMONTID:0003008","4-aminosalicyclic acids and derivatives"
"4748","CHEMONTID:0003043","CHEMONTID:0003044","7,8-dihydrofolic acids"
"4749","CHEMONTID:0003063","CHEMONTID:0003062","Sulfoquinovosyl 1-monoacylglycerols"
"4750","CHEMONTID:0003064","CHEMONTID:0003062","Sulfoquinovosyl 2-monoacylglycerols"
"4751","CHEMONTID:0003210","CHEMONTID:0002273","5-monosubstituted hydantoins"
"4752","CHEMONTID:0003223","CHEMONTID:0000376","Acetohydroxamic acids"
"4753","CHEMONTID:0003283","CHEMONTID:0000376","N-aryl-N-hydroxylamides"
"4754","CHEMONTID:0003286","CHEMONTID:0000376","Acetohydroximates"
"4755","CHEMONTID:0003333","CHEMONTID:0001996","Cyclic glycosylpeptides and derivatives"
"4756","CHEMONTID:0003336","CHEMONTID:0003335","Glycosyl-alpha-amino acids"
"4757","CHEMONTID:0004146","CHEMONTID:0002404","L-alpha-amino acids"
"4758","CHEMONTID:0003447","CHEMONTID:0003446","O-alkylglycerone phosphates"
"4759","CHEMONTID:0003448","CHEMONTID:0003446","O-acylglycerone-phosphates"
"4760","CHEMONTID:0003517","CHEMONTID:0000204","2-prenylated xanthones"
"4761","CHEMONTID:0003518","CHEMONTID:0000204","4-prenylated xanthones"
"4762","CHEMONTID:0003519","CHEMONTID:0000204","8-prenylated xanthones"
"4763","CHEMONTID:0003521","CHEMONTID:0000204","Pyranoxanthones"
"4764","CHEMONTID:0003553","CHEMONTID:0003556","Anthocyanidin 7-O-2-p-coumaroyl glycosides"
"4765","CHEMONTID:0003554","CHEMONTID:0003556","Anthocyanidin 7-O-6-p-coumaroyl glycosides"
"4766","CHEMONTID:0003575","CHEMONTID:0001675","2-deoxystreptamine aminoglycosides"
"4767","CHEMONTID:0003576","CHEMONTID:0001675","Streptamine aminoglycosides"
"4768","CHEMONTID:0003925","CHEMONTID:0000373","Alkylglucosinolates"
"4769","CHEMONTID:0003978","CHEMONTID:0001345","Hydroxybenzaldehydes"
"4770","CHEMONTID:0004030","CHEMONTID:0004028","2-Hydroxymercuribenzoic acids"
"4771","CHEMONTID:0004031","CHEMONTID:0004028","3-Hydroxymercuribenzoic acids"
"4772","CHEMONTID:0004032","CHEMONTID:0004028","4-Hydroxymercuribenzoic acids"
"4773","CHEMONTID:0004145","CHEMONTID:0002404","D-alpha-amino acids"
"4774","CHEMONTID:0004179","CHEMONTID:0003224","Long-chain (3R)-3-hydroxyacyl CoAs"
"4775","CHEMONTID:0004180","CHEMONTID:0003224","Very-long-chain (3R)-3-hydroxyacyl CoAs"
"4776","CHEMONTID:0004297","CHEMONTID:0004296","Aryl-phenylketones"
"4777","CHEMONTID:0004298","CHEMONTID:0004296","Alkyl-phenylketones"
"4778","CHEMONTID:0004300","CHEMONTID:0004299","D-glucosyl-N-acylsphingosines"
"4779","CHEMONTID:0004302","CHEMONTID:0004301","(S)-3-hydroxy-3-alkylglutaryl CoAs"
"4780","CHEMONTID:0004304","CHEMONTID:0004299","D-glucosyl-N-acylsphinganines"
"4781","CHEMONTID:0004343","CHEMONTID:0002510","Aminocyclitols"
"4782","CHEMONTID:0004512","CHEMONTID:0004816","1,2-diacyl-1-alkylhydrazines"
"4783","CHEMONTID:0004523","CHEMONTID:0002495","Aziridinylquinones"
"4784","CHEMONTID:0004555","CHEMONTID:0004313","L-cysteine-S-conjugates"
"4785","CHEMONTID:0004577","CHEMONTID:0004576","Acylsalicylic acids"
"4786","CHEMONTID:0004578","CHEMONTID:0004576","Acylsalicylamides"
"4787","CHEMONTID:0004584","CHEMONTID:0004581","Allyl trifluoromethanesulfonates"
"4788","CHEMONTID:0004642","CHEMONTID:0004641","Trialkylarsine oxides"
"4789","CHEMONTID:0004768","CHEMONTID:0003626","Cyanoacrylates"
"4790","CHEMONTID:0004787","CHEMONTID:0001162","Methylcarbamates"
"4791","CHEMONTID:0004797","CHEMONTID:0004796","Methoxyphenylisopropylamines"
"4792","CHEMONTID:0000152","CHEMONTID:0002851","M-iminoquinones"
"4793","CHEMONTID:0000276","CHEMONTID:0002402","Acyl glycines"
"4794","CHEMONTID:0001791","CHEMONTID:0001790","Gliotoxins"
"4795","CHEMONTID:0002388","CHEMONTID:0002851","O-iminoquinones"
"4796","CHEMONTID:0002390","CHEMONTID:0002851","P-iminoquinones"
"4797","CHEMONTID:0002403","CHEMONTID:0001224","N-carbamoyl-alpha amino acids"
